i,area,depth,trinode_1,trinode_2,trinode_3,lochRegion
"176480",8086.82080078125,68.5946044921875,"99482","99515","99514","4"
"176481",7066.62451171875,64.4452896118164,"99482","99483","99515","4"
"176482",7033.52197265625,53.6206398010254,"99515","99483","99516","4"
"176483",7033.13671875,42.8762283325195,"99484","99516","99483","4"
"176484",7689.505859375,30.1700954437256,"99484","99517","99516","4"
"176485",6593.8994140625,23.9872550964355,"99484","99485","99517","4"
"176486",6618.80419921875,16.7590427398682,"99485","99518","99517","4"
"176487",6618.80419921875,14.1610231399536,"99486","99518","99485","4"
"176488",7849.93896484375,10.3158102035522,"99486","99519","99518","4"
"176489",6900.65185546875,10.4858827590942,"99486","99487","99519","4"
"176490",6722.6953125,9.44200134277344,"99487","99520","99519","4"
"176491",5681.96728515625,10.1148891448975,"99488","99520","99487","4"
"176492",5892.49560546875,9.62036418914795,"99488","99521","99520","4"
"176493",4298.97265625,11.1787042617798,"99488","99489","99521","4"
"176494",4299.697265625,11.0687446594238,"99491","99521","99489","4"
"176495",4299.697265625,12.2976970672607,"99490","99491","99489","4"
"176496",3969.5400390625,8.99182891845703,"99492","99521","99491","4"
"176497",6110.2509765625,7.86621046066284,"99492","99522","99521","4"
"176498",12885.9858398438,19.307014465332,"99523","99500","99495","1"
"176499",12595.8671875,26.6482601165771,"99523","99495","99524","1"
"176500",10135.0883789063,31.4864406585693,"99524","99495","99496","1"
"176501",9009.9345703125,31.0240154266357,"99525","99524","99496","1"
"176502",7577.458984375,25.1780223846436,"99525","99496","99497","1"
"176503",7793.2900390625,21.1980361938477,"99525","99497","99526","1"
"176504",8000.73046875,14.3500909805298,"99498","99526","99497","1"
"176505",8410.130859375,11.1007966995239,"99527","99526","99498","1"
"176506",7866.794921875,8.56486225128174,"99527","99498","99501","1"
"176507",8257.07080078125,8.94542503356934,"99527","99501","99528","1"
"176508",7955.56787109375,9.62319183349609,"99528","99501","99502","1"
"176509",8235.7841796875,9.25392532348633,"99529","99528","99502","1"
"176517",5053.19140625,9.83194351196289,"99508","99535","99507","4"
"176518",5572.11328125,11.2925815582275,"99508","99536","99535","4"
"176519",4846.65673828125,13.3191928863525,"99509","99536","99508","4"
"176520",6392.22412109375,14.9518156051636,"99509","99537","99536","4"
"176521",6678.5595703125,19.2659797668457,"99509","99538","99537","4"
"176522",7884.03564453125,25.3232879638672,"99509","99510","99538","4"
"176523",7132.60107421875,30.1135425567627,"99511","99538","99510","4"
"176524",8852.88427734375,26.1323299407959,"99539","99538","99511","4"
"176525",12347.853515625,26.8889045715332,"99539","99511","99540","4"
"176526",10076.3203125,30.902458190918,"99511","99512","99540","4"
"176527",11518.765625,31.6039848327637,"99541","99540","99512","4"
"176528",8454.265625,37.0398025512695,"99541","99512","99542","4"
"176529",8454.265625,41.8952522277832,"99542","99512","99513","4"
"176530",8454.265625,50.6162376403809,"99543","99542","99513","4"
"176531",9142.8466796875,59.2294006347656,"99543","99513","99514","4"
"176532",8089.05517578125,65.560676574707,"99543","99514","99544","4"
"176533",8086.82080078125,66.9569473266602,"99514","99515","99544","4"
"176534",8049.64599609375,56.8852233886719,"99545","99544","99515","4"
"176535",7032.86865234375,47.6982345581055,"99545","99515","99516","4"
"176536",7716.7197265625,33.1679382324219,"99545","99516","99546","4"
"176537",7716.7197265625,26.3842124938965,"99546","99516","99517","4"
"176538",7712.01806640625,17.1610412597656,"99547","99546","99517","4"
"176539",6617.56689453125,13.7187118530273,"99547","99517","99518","4"
"176540",7848.99169921875,10.2317476272583,"99547","99518","99519","4"
"176541",11679.046875,9.4424934387207,"99519","99548","99547","4"
"176542",6501.64453125,8.25312328338623,"99549","99548","99519","4"
"176543",4430.126953125,8.45086765289307,"99549","99519","99520","4"
"176544",6093.59326171875,7.88817691802979,"99549","99520","99522","4"
"176545",7137.5869140625,8.38478660583496,"99520","99521","99522","4"
"176546",13470.2529296875,23.1756725311279,"99523","99550","99551","1"
"176547",13363.3984375,28.6619911193848,"99523","99524","99550","1"
"176548",10578.5532226563,33.3846817016602,"99552","99550","99524","1"
"176549",9115.3505859375,30.9085254669189,"99525","99552","99524","1"
"176550",7787.34814453125,25.1680374145508,"99525","99526","99552","1"
"176551",9771.1591796875,22.0998363494873,"99552","99526","99553","1"
"176552",8455.263671875,14.880539894104,"99527","99553","99526","1"
"176553",9507.1103515625,11.7083187103271,"99527","99554","99553","1"
"176554",8479.861328125,8.30913829803467,"99527","99528","99554","1"
"176555",9217.345703125,8.67433547973633,"99555","99554","99528","1"
"176556",7790.94970703125,8.94135570526123,"99529","99555","99528","1"
"176557",8779.8818359375,8.58266162872314,"99529","99556","99555","1"
"176565",3288.9033203125,11.5679759979248,"99561","99535","99536","4"
"176566",4256.54541015625,12.1956443786621,"99562","99561","99536","4"
"176567",3832.15576171875,13.5528726577759,"99562","99536","99537","4"
"176568",4240.03857421875,13.584300994873,"99562","99537","99563","4"
"176569",5412.07177734375,12.9204502105713,"99563","99537","99564","4"
"176570",8796.3486328125,15.9447154998779,"99539","99564","99537","4"
"176571",5855.572265625,21.0078315734863,"99539","99537","99538","4"
"176572",9251.8095703125,14.0835065841675,"99539","99565","99564","4"
"176573",9763.314453125,16.2454299926758,"99539","99566","99565","4"
"176574",15819.015625,22.1977806091309,"99539","99540","99566","4"
"176575",12446.6416015625,23.8845958709717,"99566","99540","99567","4"
"176576",12444.4150390625,29.2772445678711,"99541","99567","99540","4"
"176577",15289.8022460938,31.6549701690674,"99541","99568","99567","4"
"176578",13247.3291015625,37.049690246582,"99541","99569","99568","4"
"176579",11512.5390625,40.1077842712402,"99541","99542","99569","4"
"176580",11512.5390625,47.8931045532227,"99569","99542","99570","4"
"176581",11512.5390625,53.5461082458496,"99543","99570","99542","4"
"176582",6936.5927734375,57.5682334899902,"99543","99571","99570","4"
"176583",5796.05029296875,60.9696388244629,"99543","99544","99571","4"
"176584",5764.291015625,56.6212577819824,"99544","99572","99571","4"
"176585",5765.2509765625,51.1405715942383,"99545","99572","99544","4"
"176586",5586.728515625,37.359806060791,"99545","99573","99572","4"
"176587",6676.49609375,28.5741596221924,"99545","99546","99573","4"
"176588",13085.0361328125,18.4886360168457,"99573","99546","99574","4"
"176589",11244.609375,13.8592443466187,"99547","99574","99546","4"
"176590",9819.40625,9.82003879547119,"99547","99575","99574","4"
"176591",8382.17578125,9.28219127655029,"99547","99548","99575","4"
"176592",5987.2470703125,8.25852298736572,"99576","99575","99548","4"
"176593",5739.69384765625,8.10385990142822,"99548","99577","99576","4"
"176594",5722.80126953125,7.93815755844116,"99549","99577","99548","4"
"176595",11448.8896484375,31.9936771392822,"99550","99578","99551","1"
"176596",11345.5629882813,36.0676956176758,"99579","99578","99550","1"
"176597",10750.8520507813,31.9723854064941,"99579","99550","99552","1"
"176598",11593.9165039063,27.0119438171387,"99580","99551","99578","1"
"176599",9648.6806640625,26.4280261993408,"99579","99552","99553","1"
"176600",10367.580078125,22.9291400909424,"99579","99553","99581","1"
"176601",9522.2138671875,15.4287281036377,"99581","99553","99554","1"
"176602",10629.7856445313,11.6494302749634,"99582","99581","99554","1"
"176603",9394.107421875,8.29421710968018,"99582","99554","99555","1"
"176604",10400.02734375,8.25385665893555,"99582","99555","99583","1"
"176605",10098.7392578125,8.27528095245361,"99583","99555","99556","1"
"176606",10281.7329101563,8.79098320007324,"99584","99583","99556","1"
"176613",3830.9365234375,12.0262279510498,"99562","99589","99561","4"
"176614",3779.97021484375,12.4083185195923,"99562","99590","99589","4"
"176615",3351.2734375,12.6091632843018,"99562","99563","99590","4"
"176616",2519.205078125,12.3705768585205,"99590","99563","99591","4"
"176617",6625.10791015625,10.199688911438,"99564","99565","99592","4"
"176618",8600.84375,9.94775485992432,"99593","99592","99565","4"
"176619",8497.859375,10.2135410308838,"99593","99565","99594","4"
"176620",7109.08203125,12.6273994445801,"99594","99565","99566","4"
"176621",12291.568359375,14.2023086547852,"99595","99594","99566","4"
"176622",17532.357421875,19.5071544647217,"99595","99566","99567","4"
"176623",19216.2138671875,23.0363922119141,"99595","99567","99596","4"
"176624",16623.5791015625,29.7915592193604,"99567","99568","99596","4"
"176625",19025.7651367188,30.9716377258301,"99597","99596","99568","4"
"176626",19465.3911132813,35.6592788696289,"99597","99568","99598","4"
"176627",13243.3715820313,39.8739204406738,"99598","99568","99569","4"
"176628",13286.9799804688,46.5780639648438,"99599","99598","99569","4"
"176629",11546.5625,51.5391540527344,"99599","99569","99570","4"
"176630",6939.5439453125,55.4702453613281,"99599","99570","99600","4"
"176631",6936.5927734375,55.846321105957,"99570","99571","99600","4"
"176632",6895.6591796875,53.0712966918945,"99601","99600","99571","4"
"176633",5761.31103515625,50.4448280334473,"99601","99571","99572","4"
"176634",5586.99609375,43.2942886352539,"99601","99572","99602","4"
"176635",5586.10400390625,35.6899490356445,"99573","99602","99572","4"
"176636",5586.5673828125,24.575798034668,"99603","99602","99573","4"
"176637",8506.3056640625,16.1601314544678,"99603","99573","99574","4"
"176638",10110.6665039063,35.5899658203125,"99580","99578","99604","1"
"176639",11929.7958984375,41.2893867492676,"99605","99604","99578","1"
"176640",10424.1357421875,36.7853851318359,"99579","99605","99578","1"
"176641",10695.13671875,29.1911869049072,"99579","99581","99605","1"
"176642",12913.7651367188,26.7681636810303,"99580","99604","99606","1"
"176643",11406.2133789063,26.5027770996094,"99607","99605","99581","1"
"176644",10885.6752929688,16.4614315032959,"99582","99607","99581","1"
"176645",12421.8095703125,12.33021068573,"99582","99608","99607","1"
"176646",11055.966796875,7.47784900665283,"99582","99583","99608","1"
"176647",12166.9584960938,9.09022998809814,"99609","99608","99583","1"
"176648",12129.333984375,10.3819398880005,"99584","99609","99583","1"
"176649",12897.81640625,12.9034404754639,"99584","99610","99609","1"
"176656",3131.8837890625,12.3910808563232,"99590","99615","99589","4"
"176657",2724.70849609375,12.3414459228516,"99616","99615","99590","4"
"176658",3904.28662109375,12.1200971603394,"99616","99590","99591","4"
"176659",12175.8208007813,9.74881458282471,"99593","99594","99617","4"
"176660",18159.9248046875,11.4429979324341,"99595","99617","99594","4"
"176661",22806.7514648438,10.4846439361572,"99595","99618","99617","4"
"176662",25776.3203125,12.7792692184448,"99619","99618","99595","4"
"176663",22286.5390625,19.2421684265137,"99595","99596","99619","4"
"176664",22004.4501953125,24.4714603424072,"99597","99619","99596","4"
"176665",24252.5107421875,23.4157409667969,"99620","99619","99597","4"
"176666",22913.2109375,31.1173686981201,"99621","99620","99597","4"
"176667",19126.4658203125,36.7969245910645,"99597","99622","99621","4"
"176668",15265.5517578125,37.7768630981445,"99597","99598","99622","4"
"176669",12164.8837890625,44.9531631469727,"99598","99623","99622","4"
"176670",11273.1040039063,49.5397186279297,"99599","99623","99598","4"
"176671",10764.9721679688,54.191349029541,"99599","99624","99623","4"
"176672",8252.8642578125,55.1607856750488,"99599","99600","99624","4"
"176673",8250.49609375,50.103199005127,"99600","99625","99624","4"
"176674",8251.79931640625,47.637638092041,"99601","99625","99600","4"
"176675",7657.029296875,40.947452545166,"99601","99602","99625","4"
"176676",7658.1484375,34.5779418945313,"99625","99602","99626","4"
"176677",7654.76416015625,25.8106250762939,"99603","99626","99602","4"
"176678",8403.3271484375,17.3815727233887,"99603","99627","99626","4"
"176679",12300.1743164063,36.4541854858398,"99606","99604","99628","1"
"176680",13044.986328125,48.1355361938477,"99629","99628","99604","1"
"176681",11254.64453125,44.1489334106445,"99629","99604","99605","1"
"176682",11671.4306640625,36.9565238952637,"99629","99605","99607","1"
"176683",15124.6381835938,25.6823196411133,"99630","99606","99628","1"
"176684",12921.0649414063,34.9173622131348,"99629","99607","99631","1"
"176685",12400.79296875,20.3323974609375,"99607","99608","99631","1"
"176686",11741.291015625,16.8156909942627,"99632","99631","99608","1"
"176687",10891.6171875,10.4258861541748,"99632","99608","99609","1"
"176688",12868.2158203125,14.0840892791748,"99632","99609","99633","1"
"176689",14858.5478515625,15.2699346542358,"99610","99633","99609","1"
"176690",17983.2919921875,17.0318336486816,"99634","99633","99610","1"
"176698",25437.083984375,10.4868230819702,"99640","99618","99619","4"
"176699",24874.6987304688,10.8337478637695,"99619","99641","99640","4"
"176700",24489.9423828125,16.3193855285645,"99619","99620","99641","4"
"176701",25559.681640625,18.6908397674561,"99642","99641","99620","4"
"176702",23755.3916015625,28.5145225524902,"99642","99620","99621","4"
"176703",27532.2084960938,32.826904296875,"99643","99642","99621","4"
"176704",25460.6865234375,40.2721481323242,"99621","99644","99643","4"
"176705",18667.5927734375,43.0433654785156,"99645","99644","99621","4"
"176706",15285.6982421875,41.844425201416,"99645","99621","99622","4"
"176707",11579.3666992188,46.2933959960938,"99645","99622","99623","4"
"176708",11388.8408203125,52.783576965332,"99645","99623","99646","4"
"176709",10769.625,56.094970703125,"99646","99623","99624","4"
"176710",10800.6723632813,50.3451957702637,"99647","99646","99624","4"
"176711",8292.43359375,43.3839874267578,"99647","99624","99625","4"
"176712",7682.60546875,34.5489158630371,"99647","99625","99626","4"
"176713",8377.5625,28.1545810699463,"99647","99626","99648","4"
"176714",8403.40625,19.7545566558838,"99648","99626","99627","4"
"176715",8408.162109375,12.9439039230347,"99649","99648","99627","4"
"176716",14697.75390625,38.1395645141602,"99630","99628","99650","1"
"176717",14411.5673828125,52.0230331420898,"99650","99628","99651","1"
"176718",13823.5244140625,51.2471389770508,"99629","99651","99628","1"
"176719",12992.3256835938,45.2213745117188,"99629","99631","99651","1"
"176720",24274.0234375,27.5761756896973,"99630","99650","99652","1"
"176721",16131.9155273438,38.2202262878418,"99631","99653","99651","1"
"176722",13168.716796875,24.399507522583,"99632","99653","99631","1"
"176723",12991.7963867188,19.4295787811279,"99632","99633","99653","1"
"176724",24053.203125,27.2081260681152,"99654","99653","99633","1"
"176725",26779.9077148438,24.2767276763916,"99654","99633","99655","1"
"176726",28220.8432617188,18.6097240447998,"99634","99655","99633","1"
"176727",46761.7397460938,19.7167301177979,"99656","99655","99634","1"
"176737",23069.85546875,13.4380226135254,"99663","99641","99642","4"
"176738",31542.6064453125,22.0706787109375,"99664","99663","99642","4"
